MIRELLE PERFUMERIA,PERFUMERIAS,-38.977754,-67.8283812
MIRO - LA LIBRERIA,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9575927,-68.0579188
MIRO ALMACEN CREATIVO,FOTOCOPIAS - IMPRENTAS - IMPRESIONES,-38.9576169,-68.0574033
MIRTA,TIENDAS,-38.827752,-68.1442932
MISHA,TIENDAS,-38.9516784,-68.0591888
MISTRAL DEL ALTO,INDUMENTARIA URBANA Y CALZADOS,-38.9528625,-68.058542
MITAI,BEBES - NIÑOS,-38.937867,-67.997558
MK CATANIA,MERCADOS - AUTOSERVICIOS,-38.9506031,-68.053785
Moda Ludmila,INDUMENTARIA URBANA Y CALZADOS,-38.9421084,-68.1226792
MODAS ALEX,TIENDAS,-38.827752,-68.1442932
MODAS AYELEN,TIENDAS,-38.9468895,-68.2257873
MODAS BELEN,TIENDAS,-38.8264783,-68.1368222
MODAS CINTIA,TIENDAS,-37.3766036,-70.2734971
MODAS FLORES,TIENDAS,-38.9562274,-68.226055
MODAS JOEL,TIENDAS,-39.9505574,-71.0717837
MODAS JUDITH,TIENDAS,-38.8320777,-68.1489004
MODAS MARY,TIENDAS,-38.9448097,-68.1125103
MODAS NANCY,INDUMENTARIA URBANA Y CALZADOS,-39.9476433,-71.0667157
MODAS NOEMI,TIENDAS,-38.8272834,-68.1353436
MODAS ROJAS,TIENDAS,-39.5171295,-69.292049
MODAS SAMUEL,TIENDAS,-38.9374562,-69.2287252
MODAS YOBEF,INDUMENTARIA URBANA Y CALZADOS,-38.9376883,-69.2304414
MODAS ZARATE,TIENDAS,-38.8251223,-68.1385458
MODASHOP,BIJOUTERIE -ACCESORIOS,-38.9788427,-67.8294655
MODENA PATAGONICA,PINTURERIAS,-40.1528378,-71.3462703
MOHIKANOS,TIENDAS,-38.9013712,-70.0649656
MONIMAR'S,INDUMENTARIA URBANA Y CALZADOS,-38.937174,-69.228046
MONIQUE,LENCERIAS,-38.8281297,-68.0661977
MONTEMAR,LENCERIAS,-38.9577219,-68.0563449
MORELIA' S,RESTAURANTES - BARES - PARRILLAS,-38.9505399,-68.0628553
MOTO SPORT,MOTOS - VENTA Y REPUESTOS,-38.9335918,-69.2295859
MOTOMAN REPUESTOS,MOTOS- REPUESTOS,-38.9451559,-68.0799465
MOTOS DIEZ,MOTOS- REPUESTOS,-38.9765405,-67.8469541
MOVISTAR,TELEFONIA CELULAR,-38.951129,-68.059581
MOVISTAR,TELEFONIA CELULAR,-38.977754,-67.8283812
MOVISTAR,TELEFONIA CELULAR,-39.0287375,-67.5723228
MR.CHAPPLIN,REGALERIAS,-38.958594,-68.0595769
MS REPUESTOS,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9328326,-69.2223839
MUJERE'S,LENCERIAS,-38.9275553,-67.9905035
MUJERES By SILVANA,LENCERIAS,-38.9595776,-68.0926039
MUNDO COLOR,PINTURERIAS,-38.8998568,-70.0735339
MUNDO COLOR PINTURERIAS,PINTURERIAS,-38.9009807,-70.0652485
MUNDO REGALO FC,JUGUETERIAS,-39.9505245,-71.0700329
MUNDO REGALOS,JUGUETERIAS,-38.8280432,-68.0660466
MUNICIPALIDAD DE CENTENARIO,SERVICIOS,-38.8304965,-68.120719
MUNICIPALIDAD DE PLOTTIER,SERVICIOS,-38.9506296,-68.2258119
MUNSELL Pinturerias y Revestimientos,PINTURERIAS,-38.8368949,-68.1282424
MUNSELL Pinturerias y Revestimientos,PINTURERIAS,-38.8977267,-68.087415
MY PHONE,ACCESORIOS  Y REPARACION TELEFONIA CELULAR,-38.9516784,-68.0591888
MY PHONE,ACCESORIOS  Y REPARACION TELEFONIA CELULAR,-38.9549225,-68.0596175
MY PHONE,ACCESORIOS  Y REPARACION TELEFONIA CELULAR,-38.958436,-68.057462
NAMASTE,TIENDAS,-37.3894673,-68.9200802
NANO MOTOS,MOTOS- REPUESTOS,-38.94544,-68.1176572
NAPOLES,TIENDAS,-37.3899207,-68.920462
NARROW JEANS,TIENDAS,-38.9584443,-68.0561313
NATIVA,TIENDAS,-38.928914,-67.990673
NATTIVO,INDUMENTARIA URBANA Y CALZADOS,-38.8250864,-68.1382826
NECAM VIDRIOS,VIDRIERIAS,-38.9322335,-69.2309549
NEGRO JOSE MADERAS,CORRALONES - MADERERAS,-38.9503783,-68.1233348
NEMBIKE,BICICLETAS - RODADOS,-39.2367245,-70.9156472
NESTOR - JOYERIA Y RELOJERIA,JOYERIAS - RELOJERIAS,-38.954265,-68.0576969
NEUMACENTRO,NEUMATICOS,-38.9541485,-68.0687748
NEUMATICOS LA ROTONDA,TALLER DE ALINEACION Y BALANCEO,-38.9303118,-69.2114323
NEUQUEN MADERAS SRL,CORRALONES - MADERERAS,-38.9591866,-68.0632147
NEW KIDS SRL,BEBES - NIÑOS,-38.9400819,-67.9979489
NEW STYLE,TIENDAS,-38.9394829,-67.993612
NIEVES,TIENDAS,-38.9503584,-68.2256458
NIKEL GIRLS,TIENDAS,-38.9393059,-67.995936
NOR-JUAN,SUPERMERCADOS,-38.9381129,-69.2400891
NOSCOHUE,BAZAR,-38.952047,-68.2278663
NOSCOHUE MARROQUINERIA,MARROQUINERIAS,-38.9510613,-68.2263638
NOVA CALZADOS,ZAPATERIAS,-38.8288925,-68.0638816
NOX,TIENDAS,-38.9516784,-68.0591888
NOX,TIENDAS,-38.9396069,-67.998918
NOX,INDUMENTARIA URBANA Y CALZADOS,-40.1566581,-71.3504164
NUEVA CASA HIRIART,FERRETERIAS,-39.9530791,-71.0686008
NUEVA COMUNICACIONES,ACCESORIOS  Y REPARACION TELEFONIA CELULAR,-38.8243928,-68.1391474
NUEVA DIETETICA INTEGRAL,DIETETICAS,-38.9516784,-68.0591888
NUEVA DIETETICA INTEGRAL,DIETETICAS,-38.9417483,-68.1327358
NUEVA GENTE,LENCERIAS,-38.9377552,-69.2294588
NUEVA GENTE ORIGINAL,TIENDAS,-38.9342255,-69.2306371
NUEVA VEREA,FARMACIAS,-38.9587098,-68.2264656
NUEVA VISION,OPTICAS,-37.3939948,-68.9270849
NUEVO CENTRO MATERIALES Y SERVICIOS,FERRETERIA CON ANEXO CORRALON DE MATERIALES,-38.8368001,-68.1270291
NUEVO COMAHUE,PERFUMERIAS,-40.1562259,-71.3493949
Nuevo Corralón naciones Unidas,CORRALONES - MADERERAS,-38.9231773,-67.9673503
NUEVO RUCA HUENEY,RESTAURANTES - BARES - PARRILLAS,-39.951599,-71.07046
OBRA HOGAR,FERRETERIA CON ANEXO CORRALON DE MATERIALES,-38.9324259,-68.1392869
OCN,TIENDAS,-38.8261517,-68.0676216
OCRE,DECORACION- ARTICULOS PARA EL HOGAR,-40.8108283,-65.0943303
OFF SHOES,ZAPATERIAS,-38.953607,-67.9256988
OFICER LIBRERIA,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9508904,-68.0594586
OH GLAMOUR BOUTIQUE,TIENDAS,-38.8272834,-68.1353436
OLI,INDUMENTARIA DEPORTIVA,-38.9288368,-67.9906728
OLIMPIA,INDUMENTARIA DEPORTIVA,-38.9391576,-67.9963585
OLIMPIA I,INDUMENTARIA DEPORTIVA,-38.9400117,-67.9921726
OMAR OCAMPO REPUESTOS,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.8315129,-68.068727
ONDA SHOP,BIJOUTERIE -ACCESORIOS,-38.9483562,-68.2281594
ONE,INDUMENTARIA DEPORTIVA,-38.950623,-68.0614689
OPTICA ALCORTA,OPTICAS,-38.9583096,-68.0612832
OPTICA AUDILENT,OPTICAS,-38.9398075,-67.9919942
OPTICA CARLA CONTI,OPTICAS,-38.9364676,-67.9912537
OPTICA CIPOLLETTI,OPTICAS,-38.938624,-67.9982519
OPTICA COVRE,OPTICAS,-40.1560808,-71.348654
OPTICA CRISTAL,OPTICAS,-38.9539479,-68.0672904
OPTICA DEL OESTE,OPTICAS,-38.9419244,-68.1188595
OPTICA DEL SUR,OPTICAS,-38.938513,-67.999945
OPTICA DEL VALLE,OPTICAS,-38.9782715,-67.8255185
OPTICA DESIGN,OPTICAS,-38.9483562,-68.2281594
OPTICA FORESTIER,OPTICAS,-38.9417483,-68.1327358
OPTICA GLASS,OPTICAS,-38.9541767,-68.0603316
OPTICA JAVIER PARODI,OPTICAS,-38.9772515,-67.8300774
OPTICA LEGGERO,OPTICAS,-38.9449133,-68.1229266
OPTICA LENS,OPTICAS,-38.9515369,-68.0577299
OPTICA LIMAY,OPTICAS,-39.9491542,-71.0722709
OPTICA MENTE,OPTICAS,-38.9445001,-68.2325715
OPTICA MONTANA,OPTICAS,-40.1574195,-71.3491671
OPTICA MURANO,OPTICAS,-38.951768,-68.0561367
OPTICA NARANJO,OPTICAS,-38.9395376,-67.9934566
OPTICA NARANJO,OPTICAS,-38.9385933,-67.9989779
OPTICA NEUQUEN,OPTICAS,-38.9541418,-68.0514928
OPTICA ORIEN´S,OPTICAS,-39.0279209,-67.5718473
OPTICA PROOF,OPTICAS,-38.951866,-68.0575447
OPTICA SARMIENTO,OPTICAS,-38.9516784,-68.0591888
OPTICA SARMIENTO,OPTICAS,-38.9579742,-68.0595486
OPTICA SOCIAL I.M.P.S.,OPTICAS,-38.9520784,-68.0687338
OPTICA VISUAL,OPTICAS,-38.9338153,-69.2305324
OPTICA WOLF,OPTICAS,-38.9521196,-68.0587871
OPTICA WOLF,OPTICAS,-38.9389125,-67.9970321
OPTICENT,OPTICAS,-38.8310701,-68.1219687
OPTIMAX,OPTICAS,-38.9458059,-68.0666202
OPTINOVA,OPTICAS,-38.9506769,-68.2274795
OPUS PINTURERIA,PINTURERIAS,-38.9359282,-68.1174699
ORIGAMI,COTILLONES Y REPOSTERIAS,-39.9495141,-71.0724905
ORIGAMI,FLORERIAS - FLORES - PLANTAS,-38.952112,-68.062113
ORIGENES - LA VICTORIA,INDUMENTARIA URBANA Y CALZADOS,-38.938771,-67.9954929
ORTOPEDIA CARAHUE,ORTOPEDIA Y TRAUMATOLOGIA,-38.9533747,-68.0633897
ORTOPEDIA DEL SUR,ORTOPEDIA Y TRAUMATOLOGIA,-38.9407372,-67.9984094
ORTOPEDIA MADSEN,ORTOPEDIA Y TRAUMATOLOGIA,-38.9027489,-70.0622614
OSCAR REPUESTOS,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9336298,-67.9876886
OSIEL ROPA INFORMAL,TIENDAS,-38.9402282,-69.2281749
OTTORINO PAN SRL,FERRETERIA CON ANEXO CORRALON DE MATERIALES,-38.9404404,-67.9904875
OTTORINO PAN SRL,FERRETERIA CON ANEXO CORRALON DE MATERIALES,-38.9572781,-68.0530813
OVNI,TIENDAS,-38.9483562,-68.2281594
OZONO MODAS,TIENDAS,-39.0142004,-68.4297709
PALCAZU CELL COM,TELEFONIA CELULAR,-37.3939948,-68.9270849
PANDILLA,TIENDAS,-38.9377552,-69.2294588
PANGUI,TIENDAS,-38.9788444,-67.8300829
PAPALOTE,BEBES - NIÑOS,-38.938856,-67.99052
PAPELERA LODIVAR,PAPELERAS,-38.9350309,-69.2291597
PARA TI,TIENDAS,-38.8272834,-68.1353436
PARA VESTIR SANTOS (Y NO TAN SANTOS),BEBES - NIÑOS,-40.1566067,-71.3483708
PARADA 57,BAR - CONFITERIA,-38.9571306,-68.057702
PARADISE CITY,TIENDAS,-38.9279285,-67.9905009
PARADOR DEL LAGO,RESTAURANTES - BARES - PARRILLAS,-38.884881,-71.17511
PARADOR LA CUARTA,RESTAURANTES - BARES - PARRILLAS,-40.7954074,-65.058501
Parces,INDUMENTARIA MASCULINA,-38.9393839,-67.9976579
PARENTELA´S,TIENDAS,-40.0482871,-70.0754465
PASCUALA,TIENDAS,-38.939672,-67.99667
PASCUALE SHOP,TIENDAS,-38.9217687,-67.9844493
PASCUALE WOMAN,INDUMENTARIA FEMENINA,-38.9217687,-67.9844493
PATA NEGRA CHOCOLATES,CHOCOLATERIAS,-40.1567985,-71.35083
PATA PATA,ZAPATERIAS,-40.1567002,-71.3495861
PATAGON,MERCADOS - AUTOSERVICIOS,-40.1550202,-71.3458316
PATAGONIA BUENA VISTA,OPTICAS,-39.0295687,-67.5670955
PATAGONIA RODEO,TALABARTERIAS,-39.951542,-71.0704403
PATAGONIA SERVICARS,LUBRICENTROS,-38.9450737,-68.1048592
PATAGONYKUS EXTREME,ALQUILER IND Y ACCESORIOS PARA SKI,-40.158094,-71.353553
PATO REPUESTOS,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9350521,-69.229249
PENCILS,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9371583,-69.2279211
PEPA,MERCERIA,-39.9505016,-71.0753748
PEPE BIDART,ZAPATERIAS,-40.1545666,-71.3490364
PER - TUTTI MODAS,TIENDAS,-38.8349072,-68.050452
PERFUMERIA CUFER,COSMETICA TERMAL,-38.9230169,-67.9976416
PERFUMERIA NEUQUEN,PERFUMERIAS,-38.9483562,-68.2281594
PERFUMERIA NEUQUEN,PERFUMERIAS,-38.955824,-68.2262245
PESCADO RABIOSO,PESCADERIA,-38.9497058,-68.2260812
PET SHOP Y FORRAJERIA VISTA ALEGRE,FORRAJERIAS-SEMILLERIAS,-38.7576285,-68.1595645
PETIT PANDA,INDUMENTARIA URBANA Y CALZADOS,-38.938193,-67.9975609
PETIT PANDA,INDUMENTARIA URBANA Y CALZADOS,-38.9528619,-68.0585011
PICURU VIAJES Y TURISMO,AGENCIAS DE VIAJES  Y TURISMO,-39.951877,-71.0694654
PINTURERIA APOLO,PINTURERIAS,-38.933144,-68.001644
PINTURERIA CENTER,PINTURERIAS,-38.9597763,-68.0757504
PINTURERIA COLOR MIX,PINTURERIAS,-38.9550918,-68.0821713
PINTURERIA COLORAMA,PINTURERIAS,-38.9598711,-68.0637862
PINTURERIA COLORI,PINTURERIAS,-38.9418747,-68.1176401
PINTURERIA EL DANTE,PINTURERIAS,-38.9590649,-68.071254
PINTURERIA EL DANTE,PINTURERIAS,-38.950461,-68.1091194
PINTURERIA EL DANTE,PINTURERIAS,-38.938771,-67.9954929
PINTURERIA EL DANTE,PINTURERIAS,-38.829528,-68.130807
PINTURERIA EL DANTE,PINTURERIAS,-39.0309889,-67.5762508
PINTURERIA EL DANTE,PINTURERIAS,-38.9067476,-68.0940585
PINTURERIA ESPAÑA,PINTURERIAS,-38.9565984,-68.239067
PINTURERÍA MEDITERRÁNEA,PINTURERIAS,-38.9379028,-67.9848134
PINTURERIA MITRE,PINTURERIAS,-38.9570242,-68.0521156
PINTURERIA PATAGONIA,PINTURERIAS,-38.9582599,-68.064852
PINTURERIA PATAGONIA,PINTURERIAS,-38.9350689,-68.2478264
PINTURERIA PLOTTIER,PINTURERIAS,-38.9567556,-68.2356239
PINTURERIAS CENTER,PINTURERIAS,-38.9312598,-67.9875975
PINTURERIAS CENTER,PINTURERIAS,-38.8280708,-68.0659526
PINTURERIAS COLOR SUR,PINTURERIAS,-40.1544608,-71.3433979
PINTURERIAS DEL CENTRO,PINTURERIAS,-38.8985546,-70.061665
PINTURERIAS DEL CENTRO,PINTURERIAS,-40.1545489,-71.3513149
PINTURERIAS DEL CENTRO,PINTURERIAS,-39.9507912,-71.0686696
PINTURERIAS DEL CENTRO,PINTURERIAS,-37.3760576,-70.2718396
Pinturteria Casco Viejo,PINTURERIAS,-38.8302198,-68.1177798
Piojos y Piojitos,BEBES - NIÑOS,-40.1543738,-71.3489663
PIRAMIDE MUEBLES,MUEBLERIAS,-38.9572427,-68.0540965
PIRAMIDE MUEBLES,MUEBLERIAS,-38.9483562,-68.2281594
PIRAMIDE MUEBLES,MUEBLERIAS,-39.0121963,-68.4321955
PIZZA BAR,PIZZERIAS,-40.1572323,-71.347973
PLANET BIKE,BICICLETAS - RODADOS,-38.9566198,-68.0664415
PLASTICOS FLO-BEL,TAPICERIAS,-38.9591643,-68.0605287
PLASTICOS FLO-BEL,TAPICERIAS,-38.9315128,-67.9879666
PLATERITO,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9540845,-68.0512687
PLENITUD,TIENDAS,-39.9516792,-71.074847
PLUM TEJIDOS,ARTESANIAS Y TEJIDOS,-40.1580328,-71.3541664
PLUS KASSUAL,TIENDAS,-38.9444139,-68.2257922
PM COMPUTACION,COMPUTACION,-38.9563145,-68.226118
POLIPACK ALLEN,LIBRERIAS ESCOLARES Y DE OFICINA,-38.9776736,-67.8281722
POLLOS NEHUEN,MERCADOS - AUTOSERVICIOS,-40.1572103,-71.3524436
POSITIVE VIEWS,INDUMENTARIA URBANA Y CALZADOS,-40.1575482,-71.3495866
POSTA CRIOLLA,RESTAURANTES - BARES - PARRILLAS,-40.1575431,-71.3489191
PRAGELATO,HELADERIAS,-40.1587077,-71.3522022
PRESSTIGE,TIENDAS,-38.9508024,-68.0606591
PRO SALUD,DIETETICAS,-38.9247578,-67.9875339
PROPET SUPER DE MASCOTAS,VETERINARIAS - ACCESORIOS PARA MASCOTAS,-38.9591173,-68.0496372
PROPET SUPER DE MASCOTAS,VETERINARIAS - ACCESORIOS PARA MASCOTAS,-38.9504443,-68.1132594
PROPET SUPER DE MASCOTAS,VETERINARIAS - ACCESORIOS PARA MASCOTAS,-38.9566729,-68.2370061
PROPET SUPER DE MASCOTAS,VETERINARIAS - ACCESORIOS PARA MASCOTAS,-38.944474,-67.9908764
PST,ARTESANIAS Y TEJIDOS,-40.1572663,-71.3515678
PUMA - PARADOR CENTENARIO,ESTACIONES DE SERVICIO,-38.827752,-68.1442932
PUMA ENERGY,ESTACIONES DE SERVICIO,-37.3939948,-68.9270849
PUNTO FERRETERO,FERRETERIAS,-39.9535149,-71.0767681
PUNTO V CALZADOS,ZAPATERIAS,-37.3900647,-68.9239528
PUNTO Y LANAS PATY,LANAS,-38.9040852,-70.0641718
PURO ESCABIO,MERCADO Y VENTA DE BEBIDAS ALCOHOLICAS,-38.9544668,-68.0661138
QUESOS Y FIAMBRES SUYAI,FIAMBRERIAS,-38.9476959,-68.2253935
QUILLEN,SUPERMERCADOS,-39.2370516,-70.9135872
QUILLEN,SUPERMERCADOS,-38.938771,-67.9954929
QUIMA,ZAPATERIAS,-38.938755,-69.2314061
QUIPAR SUPERMERCADO,SUPERMERCADOS,-38.879939,-71.1848888
R A SANITARIOS,FERRETERIAS,-38.95773,-68.2263955
RADIADORES ALIANZA,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9303837,-69.2190096
RADIADORES CENTENARIO,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.8419821,-68.1287369
RADIADORES NEUQUEN,RADIADORES Y TANQUES DE NAFTA,-38.9603989,-68.049155
RAHUE AMOBLAMIENTOS,MUEBLERIAS,-38.8231535,-68.0651568
RAMIRO SPORT,VAQUERIAS Y ROPA INFORMAL,-38.8262861,-68.0665738
RANCH,TIENDAS,-38.9483562,-68.2281594
RANCH OFERTAS,TIENDAS,-38.8311857,-68.1201526
RASER LUZ,FERRETERIAS,-38.9663977,-68.0596076
REBO REFRIGERACION,REFRIGERACION,-38.9520319,-68.057096
REGALERIA ALCANTARA,POLIRRUBROS - KIOSCOS,-38.8322577,-68.138376
REGALERIA DE LOS ANDES,REGALERIAS,-39.9513309,-71.0686496
RELOJERIA JK,JOYERIAS - RELOJERIAS,-38.8252367,-68.0676268
RELOJERIA SCORPIO,JOYERIAS - RELOJERIAS,-38.9378503,-67.9977742
RELOJERIA TAURO,JOYERIAS - RELOJERIAS,-38.8244703,-68.1396626
RENATA,INDUMENTARIA FEMENINA,-40.1544108,-71.3490167
RENOQUEN,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9591734,-68.066981
REPARACIONES ENTIZNE,MAQUINAS DE COSER VENTA - REPARACION,-38.9567975,-68.0703218
REPUESTOS AÑELO,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.3545422,-68.7734601
REPUESTOS ELIZALDE,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-40.153832,-71.339335
REPUESTOS MARTÍN,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.8366147,-68.1394318
REPUESTOS NEUREP,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9605671,-68.0565148
REPUESTOS PEUQUEN SRL,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.959207,-68.0534226
REPUESTOS SAN JUAN,MOTOS - VENTA Y REPUESTOS,-38.9603731,-68.0608303
RETRO,TIENDAS,-38.938562,-67.9939809
RG MOTOS,MOTOS - VENTA Y REPUESTOS,-38.8288382,-68.1330765
RG ZINGUERIA,SERVICIOS,-40.1550215,-71.3452128
RIM TV,REPARACION Y VENTA DE ARTICULOS DE ELECTRONICA,-38.958448,-68.062839
RINCON DEL BAZAR,ARTICULOS DE CAMPING-CAZA-PESCA,-37.3897004,-68.9251589
RINCON ENCANTADO,ARTESANIAS Y TEJIDOS,-40.1565802,-71.3501847
RIO BIKE,BICICLETAS - RODADOS,-38.9604731,-68.2246119
ROCA LIBROS,LIBROS LITERATURA Y TEXTOS,-39.0279242,-67.575492
ROCA LUNAR,REGALERIAS,-38.9370421,-69.2305266
ROCIO,TIENDAS,-38.9230913,-67.9877378
ROCKERIA MITRE,DISQUERIAS,-38.9572901,-68.0568011
ROCKERIA MITRE,DISQUERIAS,-38.9575929,-68.056736
RODANDO PILCHA,BEBES - NIÑOS,-40.1566479,-71.353946
RODRIGO Y GISELA COIFFEUR,PELUQUERIAS,-38.9528322,-68.1172944
ROEL,TIENDAS,-38.9577395,-68.2377298
ROJO MATERIALES,CORRALONES - MADERERAS,-38.978248,-67.8236319
Roller Make,DECORACION- ARTICULOS PARA EL HOGAR,-38.8308992,-68.1368475
ROMARO LENCERIA,LENCERIAS,-38.9355116,-69.2293189
rous indumentaria,INDUMENTARIA FEMENINA,-39.9506453,-71.0674441
RUAJ INDUMENTARIA,INDUMENTARIA FEMENINA,-39.9515825,-71.0731561
RUBEN MORADO DISTRIBUCIONES,ARTICULOS DE PELUQUERIA,-38.9621616,-68.0733018
RUCA MELY - HUENEY,TIENDAS,-38.9372004,-69.2282571
RUCA PORÁ,VETERINARIAS - ACCESORIOS PARA MASCOTAS,-38.8244235,-68.125725
RUFFINA,TIENDAS,-38.9351134,-68.2332964
RULITO,COTILLONES Y REPOSTERIAS,-38.9578279,-68.0664974
RUN SPORT,INDUMENTARIA DEPORTIVA,-39.0132482,-68.430629
Rústica Home,REGALERIAS,-38.9384124,-67.9876963
SAEM S.A.,ESTACIONAMIENTO,-38.9539249,-68.0602223
SALON SECRET UNISEX,SPA-ESTETICA-PILATES-SALONES DE BELLEZA,-38.829093,-68.1346811
SALTA VIOLETA,LENCERIAS,-40.1569362,-71.3494349
SAN CEFERINO,FARMACIAS,-38.9701957,-68.0732983
SAN SEBASTIAN,FLORERIAS - FLORES - PLANTAS,-38.8285138,-68.1295603
SANTERIA GANESHA,SANTERIAS,-39.0274849,-67.5837602
SANTERIA SAN JORGE,SANTERIAS,-38.9580619,-68.053957
SAUCO,BAR - CONFITERIA,-39.9501985,-71.071359
SAYHUEQUE FERRETERIA,FERRETERIAS,-38.8309399,-68.1385789
SCOMBRO,TIENDAS,-38.9595776,-68.0926039
Se Feliz,TIENDAS,-38.8199429,-68.145531
SEDERIAS CAROL,SEDERIAS - TELAS - ARTICULOS TEXTILES,-38.937557,-67.997997
SELYAZ,ELECTRICIDAD - ILUMINACION,-38.9582828,-68.0684803
SENDERO SUR TIENDA DE BICICLETAS,BICICLETAS - RODADOS,-39.9515825,-71.0731561
SENECA,COLEGIOS - INSTITUTOS,-38.952576,-68.0415837
SER UNICA,TIENDAS,-38.9399665,-67.9964634
SEXFUN,VENTA DE ARTICULOS  EROTICOS Y ACCESORIOS,-38.945971,-68.0528676
SHELL,ESTACIONES DE SERVICIO,-38.9787079,-67.8226542
SHELL - LA COLONIA,ESTACIONES DE SERVICIO,-38.9572751,-68.2270325
SHELL - LA COLONIA,ESTACIONES DE SERVICIO,-38.9509781,-68.0747219
SHELL - LA COLONIA,ESTACIONES DE SERVICIO,-38.9600361,-68.0663644
SHELL - LA COLONIA,ESTACIONES DE SERVICIO,-38.9451399,-68.1003324
SHELL - LA COLONIA,ESTACIONES DE SERVICIO,-39.0306041,-67.564158
SHELL - LA COLONIA S.A,ESTACIONES DE SERVICIO,-39.0913987,-67.086212
SHELL CENTENARIO,ESTACIONES DE SERVICIO,-38.8248206,-68.1324031
SHYNE,TIENDAS,-38.8312015,-68.1367537
SIDDHARTHA,LIBROS LITERATURA Y TEXTOS,-38.9387139,-67.9980076
SIETE COLORES,TIENDAS,-40.156652,-71.350389
SIGLO 21,COTILLONES Y REPOSTERIAS,-38.9573279,-68.0661279
SIGLO 21 DEL OESTE,PAPELERAS,-38.9418981,-68.1163227
SIGMUND,RESTAURANTES - BARES - PARRILLAS,-39.9513772,-71.0759697
SIMON,TIENDAS,-38.828397,-68.064416
SOL OPTICA,OPTICAS,-38.9530679,-68.057029
SOLDAR SRL,FERRETERIAS,-38.8376241,-68.1288556
SOLIDO,INDUMENTARIA URBANA Y CALZADOS,-38.9516784,-68.0591888
SOLVING S.R.L,TELEFONIA Y COMUNICACIONES,-38.9365942,-67.9917067
SOMOS PET SHOP,ACCESORIOS PARA MASCOTAS,-38.9591985,-68.0523754
SOÑADO AMANECER,TIENDAS,-38.957143,-68.2377975
SOPIRLO CUTRAL JEANS,INDUMENTARIA MASCULINA,-38.9313074,-69.2312731
SOR JUANA,TIENDAS,-38.9382385,-67.9975781
SOUL,INDUMENTARIA URBANA Y CALZADOS,-40.1560461,-71.3497895
SOUTH SNEACKERS,TIENDAS,-38.9549672,-68.0605257
SOUTH STORE,TIENDAS,-38.9531772,-68.2257661
SOUTH STYLE,TIENDAS,-38.9483562,-68.2281594
SPIRIT PATAGONIA,INDUMENTARIA DEPORTIVA,-40.1561394,-71.3483924
SPORTMAN NEWS,INDUMENTARIA MASCULINA,-38.9577219,-68.060631
SR. DESCANSO,BLANCO,-40.1552514,-71.3502025
Sstore,TIENDAS,-39.013254,-68.430629
STYLO RODRIGUEZ,TIENDAS,-38.9335173,-69.2284413
SU TALABARTERIA,TALABARTERIAS,-38.9375371,-67.9925753
SUPER ANGEL,SUPERMERCADOS,-38.9566496,-68.2406578
SUPER REAL,SUPERMERCADOS,-38.9617,-68.2433913
SUPERMERCADO  TODO,SUPERMERCADOS,-41.1174722,-71.4039272
SUPERMERCADO BELGRANO,SUPERMERCADOS,-38.9505973,-68.1050641
SUPERMERCADO CAPRIOLO,SUPERMERCADOS,-38.9697013,-68.0706812
SUPERMERCADO ECO,SUPERMERCADOS,-38.9603669,-68.2399477
SUPERMERCADO EL SOL,SUPERMERCADOS,-40.8079675,-65.0869209
SUPERMERCADO EXPRESS,SUPERMERCADOS,-38.9506821,-68.0824315
SUPERMERCADO LA FAMILIA,MERCADOS - AUTOSERVICIOS,-38.9236244,-67.9845706
SUPERMERCADO LANDETE II,SUPERMERCADOS,-37.3539674,-70.2666467
SUPERMERCADO NANO,SUPERMERCADOS,-37.374249,-70.2655551
SUPERMERCADO PITTY,MERCADOS - AUTOSERVICIOS,-38.678624,-68.2189681
SUPERMERCADO QUILLEN,SUPERMERCADOS,-38.9391388,-69.2344155
SUPERMERCADO QUILLEN,SUPERMERCADOS,-39.0121963,-68.4321955
SUPERMERCADO QUILLEN.1,SUPERMERCADOS,-39.2406209,-70.9159312
SUPERMERCADO QUILLEN.2,SUPERMERCADOS,-39.2385818,-70.9191781
SUPERMERCADO ROCA,SUPERMERCADOS,-38.9503695,-68.2377368
SUPERMERCADO TODO,SUPERMERCADOS,-41.127297,-71.3520147
