LineaCSV
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
ELECTROSEL,-38.93620640,-68.11748900
ELECTROSER,-38.93581060,-69.22541490
ELECTROTEC,-38.93600160,-67.98942110
ELEMENTAL WATSON,-40.15486810,-71.34895690
ELESERVIC,-38.52418360,-70.36549280
ELI´S INDUMENTARIA ,-38.93502330,-68.23329570
ELIJO YO,-38.93833620,-67.99964160
ELIM,-37.38171620,-70.26901530
ELIM,-37.37877210,-70.27177690
Elite Bikes,-40.81084920,-65.09014090
ELO'S,-40.15609620,-71.34866590
ELUNEY,-40.15377100,-71.34981300
ELUNEY,-38.93762500,-68.08921300
ELUNEY,-38.93268990,-69.23040920
EMANUELL BOUTIQUE,-40.15677510,-71.34952410
EMIR BIKES,-39.95351490,-71.07676810
EMMANUELL BOUTIQUE,-40.15670820,-71.34939090
EMMAUS HOTEL,-38.95752190,-68.05951560
EMMAÚS HOTEL,-38.95752190,-68.05951560
EMMELINE,-38.94280460,-68.04618670
EMP  DEL SUR Y MEDIA AGUA SA,-38.95730880,-68.05605780
EMPORIO CIPO ROCK,-38.93242820,-67.98750250
EMUNAH,-38.94110010,-68.12267490
EN LO PROFUNDO DEL ALMA,-38.93038370,-69.21900960
EN SECO Y NUEVO STYLO SAS,-39.10465650,-67.08843400
ENCENDIDO LIMAY,-38.95927080,-68.04433880
ENCENDIDO PATAGONIA,-38.95984000,-68.06871300
ENCUENTRO URBANO,-38.93870960,-67.99779660
ENDURO BIKES,-40.15412290,-71.34934290
ENIGMATIC,-37.37633730,-70.27382390
ENIGMATIC,-37.37273090,-70.26917780
ENTE PROVINCIAL DE TERMAS DEL NEUQUEN,-38.95821190,-68.06614700
ENTER,-40.15714430,-71.35442570
ENTIZNE FABIO CARLOS,-39.02614880,-67.58583370
ENTRE NOSOTRAS,-38.82948910,-68.13527920
ENTRE TELAS,-38.97654050,-67.84695410
EPU HUENEY,-38.89263020,-70.04883420
ERIMAX SPORT UNISEX,-38.93881700,-67.99164200
ERLIN,-38.82314600,-68.06514520
EROS OPTICA,-38.95298170,-68.06614560
ERXILAPE REGALOS,-38.93637930,-69.23048350
ESC. DE PELUQUERIA ATELIER DEL,-38.95930690,-68.06145400
ESCAPES NEUQUEN,-38.97019570,-68.07329830
ESCAPES NEUQUEN,-38.96048190,-68.07353130
ESMERALDA GLASS,-38.95034940,-68.10258270
ESSEN,-38.93522790,-69.18855410
ESTABLECIMIENTO CASA DE TÉ LOS CHALETS,-38.94302780,-68.09689200
ESTABLECIMIENTO LEANDAY,-38.88022440,-71.18532000
ESTACION MONTAÑA,-38.87993900,-71.18488880
ESTACION MONTAÑA ,-38.87993900,-71.18488880
ESTACION MONTAÑA,-38.95343890,-68.05959610
ESTACIÓN POLLITO,-38.95346670,-67.91710030
ESTACION Q ARGENTINA,-38.95291420,-68.05502280
ESTANCIA VIEJA,-39.23488100,-70.92615000
ESTAR GUAPA,-38.95100210,-68.11733470
ESTETICA NARAMBUENA GABRIELA,-38.93271240,-69.22457400
ESTILISTAS DEL SUR,-38.95501910,-68.04821100
ESTILO DISEÑO ALGARROBO,-38.82707570,-68.13790560
Estilo VP,-38.95070830,-68.08130610
ESTRELLA AZUL,-38.95820550,-68.06079880
ESTRELLA AZUL,-38.95172440,-68.05861650
Estudio Juridíco ,-38.83995490,-68.12960770
ESTUDIO UNO COMPUTACION,-38.95167840,-68.05918880
ETNIKO´S,-39.02802760,-67.57779370
ETNIKO´S,-40.81100340,-65.08880450
EUPHORIA,-39.95138160,-71.07127340
EUREKA VIAJES,-38.95546200,-68.22292550
EUROMOTOR,-38.95509060,-68.08357590
EUROMOTOR,-38.95503000,-68.08366910
EVA PILCHAS,-38.82832540,-68.13383550
EVEN EZER,-37.37660360,-70.27349710
EVOS,-38.93775520,-69.22945880
Explore Inglish,-38.82163160,-68.14142320
EXPO CARNES,-38.95046000,-68.08900890
EXPRESS,-38.93925900,-67.97460820
EXTREMO OUTDOORS,-38.94506390,-68.05851000
F1 NEUMÁTICOS,-40.15413170,-71.34166960
FABER SUR,-39.04402350,-67.58108480
FABRICA DE CHACINADOS CIPRIANO,-38.83316700,-68.06612570
FABRICA DE CHACINADOS CIPRIANO,-38.83370780,-68.06657750
FABRICA DE SODA VITO FULCINITI / AQUALIC,-38.83084580,-68.12079200
FABRICANTES TEXTILES,-38.82551530,-68.06734720
FABRICANTES TEXTILES,-38.82551530,-68.06734720
FABYLANDIA,-38.93482580,-69.22862650
FACHAS,-38.95205990,-68.06636100
FACHITAS ,-37.38969840,-68.92323560
FAC-MAR,-38.95773950,-68.23772980
FACTORY TAVERNITI,-38.95167840,-68.05918880
FAM AUTOPARTES,-38.95504400,-68.04478600
FAMA FASHION,-38.90680310,-70.06559720
FAMA SKATE,-38.90708840,-70.06706800
FAMILIA CONIN,-38.97382550,-68.06248090
FANELLO MOTOS,-38.94747140,-68.08571120
FARAON RESTO-CAFE,-38.95272320,-68.06174720
FARFALLA,-39.02853500,-67.57288000
FARMA SALUD,-37.37584190,-70.27443610
FARMACENTRO,-39.95141350,-71.07100290
FARMACEUTICOS ASOCIADOS,-38.95503960,-68.07935640
FARMACIA  Y PERF DEL CENTRO,-40.15647530,-71.34984350
FARMACIA ACONCAGUA,-38.93322040,-69.22546040
FARMACIA AGOSTINI,-38.82866960,-68.13569560
FARMACIA ALDERETE,-38.95167840,-68.05918880
FARMACIA ALLENDE,-38.82994850,-68.06437180
FARMACIA ALPINA,-38.95167840,-68.05918880
FARMACIA ALPINA,-38.95454920,-68.11890580
FARMACIA ALTA BARDA,-38.95167840,-68.05918880
FARMACIA AMANCAY,-38.95085400,-68.07833500
FARMACIA ANDINA,-38.96244300,-68.08026000
FARMACIA ANTU,-38.93242820,-67.98750250
FARMACIA ANTU,-38.93247680,-67.98723450
FARMACIA APOTHEKARIA,-38.93877100,-67.99549290
FARMACIA ARRAYAN,-38.97959240,-67.82264820
FARMACIA AUSTRAL,-38.92258600,-67.99755410
FARMACIA AVENIDA,-38.93877100,-67.99549290
FARMACIA AVENIDA,-38.93689300,-67.98958100
FARMACIA BANCARIA,-39.02993100,-67.57686090
FARMACIA BANCARIA,-39.09721890,-67.08700220
FARMACIA BANCARIA,-38.97798700,-67.82604490
FARMACIA BANCARIA,-38.94054760,-67.99003810
FARMACIA BANCARIA,-38.82807900,-68.06528900
FARMACIA BANCARIA,-39.01423440,-67.58510600
FARMACIA BANCARIA,-39.02539700,-67.57454100
FARMACIA BELGRANO,-38.95128100,-68.06631600
FARMACIA CENTRAL I.M.P.S.,-38.95167840,-68.05918880
FARMACIA CENTRO EMPL.COMERCIO,-38.95167840,-68.05918880
FARMACIA CINCO SALTOS,-38.83011550,-68.07015850
FARMACIA CINTRA,-38.96875900,-68.06475780
FARMACIA CIPOLLETTI,-38.93134390,-67.99926430
FARMACIA COMAHUE,-38.95803580,-68.05955100
FARMACIA DEL BARRIO,-38.92165430,-67.98509400
FARMACIA DEL BOSQUE,-38.94772290,-68.05159990
FARMACIA DEL CENTRO,-38.93989200,-67.99334120
FARMACIA DEL OESTE,-38.93668840,-68.11746640
FARMACIA DEL PUEBLO,-38.94077180,-68.05401800
FARMACIA DEL PUEBLO,-38.96060090,-68.04100000
FARMACIA DEL PUEBLO,-38.95957760,-68.09260390
FARMACIA DEL PUEBLO,-38.95500660,-68.06065650
FARMACIA DEL PUEBLO,-38.95058740,-68.07056310
FARMACIA DEL PUEBLO,-38.95749110,-68.05804440
FARMACIA DEL PUEBLO,-38.95295720,-68.05519120
FARMACIA DEL PUEBLO,-38.95410700,-68.06373410
FARMACIA DEL PUEBLO,-38.94549380,-68.05960920
FARMACIA DEL PUEBLO,-38.93847790,-67.99624100
FARMACIA DEL PUEBLO,-38.94209070,-68.11547420
FARMACIA DEL PUEBLO,-38.94606230,-68.07439290
FARMACIA DEL PUEBLO -ZAPALA,-38.90493250,-70.06454540
FARMACIA DEL PUEBLO-PLOTTIER,-38.95425760,-68.22608790
FARMACIA DEL RIO,-40.15870220,-71.35606610
FARMACIA DEL RIO,-40.15870220,-71.35606610
FARMACIA DEL ROSARIO,-38.82858950,-68.07340690
FARMACIA DEL SOL,-38.93857300,-68.00205470
FARMACIA DEL VALLE ,-38.98444590,-67.82149440
FARMACIA DON BOSCO,-38.92204620,-67.99055110
FARMACIA ELEBORA,-38.83363040,-68.12129960
FARMACIA ELEBORA DEL PUEBLO,-38.83379880,-68.12108390
FARMACIA FACUNDO,-37.39272160,-68.92554980
FARMACIA FARMA ONE,-38.92487410,-69.19290030
FARMACIA FATIMA,-38.83013490,-68.06260590
FARMACIA FERNANDEZ S.C.S,-38.94007070,-67.99818200
FARMACIA FITTIPALDI,-38.82972210,-68.13565790
FARMACIA FLEMING,-38.82270410,-68.06777680
FARMACIA GALENICA,-40.15747200,-71.34947670
FARMACIA GALENICA,-40.15747200,-71.34947670
FARMACIA GAZZOLA,-38.93656300,-67.99305100
FARMACIA GLOBAL,-38.95167840,-68.05918880
FARMACIA GLOBAL,-38.95058310,-68.06276490
FARMACIA HERRERA,-39.03242750,-67.59077780
FARMACIA INALEN,-38.96949490,-68.04562000
FARMACIA INDAVER,-38.82986860,-68.12539290
Farmacia Italia,-39.02924950,-67.57294910
FARMACIA JUNIN,-39.95137720,-71.07596970
FARMACIA LA CASCADA,-40.13351270,-71.29589060
FARMACIA LA VEGA,-40.13682500,-71.28812100
FARMACIA LACAR,-40.15710000,-71.35129200
FARMACIA LACAR,-38.93113890,-69.23015260
FARMACIA LAHUEN,-38.82447100,-68.13966160
FARMACIA LANIN,-39.94912800,-71.07676000
FARMACIA LANIN,-39.94912800,-71.07676000
FARMACIA LAS GRUTAS,-40.81307390,-65.09219410
FARMACIA LAS PERLAS,-38.93877100,-67.99549290
FARMACIA LOPEZ IBAÑEZ,-38.82720330,-68.06203780
FARMACIA MARTIN,-38.93721200,-67.99527000
FARMACIA MATURI,-38.94045150,-67.99586660
FARMACIA MATURI,-38.94050120,-67.99584140
FARMACIA MICHELLI,-40.80994030,-65.08856720
FARMACIA MONASTERIO,-38.94921450,-68.22579900
FARMACIA NORTE,-38.92478880,-67.99052690
FARMACIA NORTE,-38.97202830,-67.82876940
Farmacia Norte III,-38.93046000,-69.20538140
FARMACIA NORTE IV,-38.93038370,-69.21900960
FARMACIA NTRA SRA DEL LUJAN,-38.94587500,-68.10088900
FARMACIA NUEVA GALENICA,-38.95167840,-68.05918880
FARMACIA OPTICA BRAIDOTTI,-38.95045100,-68.08821300
FARMACIA PASTEUR,-38.93539090,-67.99917900
FARMACIA PASTEUR,-38.93539090,-67.99917900
FARMACIA PATAGONIA SCS,-38.97783280,-67.82986280
FARMACIA PURPURA,-38.92171440,-67.98003210
FARMACIA RICHIERI,-38.96256500,-68.05224400
FARMACIA RINCON,-37.38970040,-68.92515890
FARMACIA RIO LIMAY SCS,-38.93994390,-67.99853600
FARMACIA ROMERO,-37.39375870,-68.91850940
FARMACIA RUBBIANI,-38.83166060,-68.12460200
FARMACIA SALTA,-38.95826500,-68.06369900
FARMACIA SAN JORGE,-38.96328700,-68.06624400
FARMACIA SAN JORGE ,-38.96328700,-68.06624400
FARMACIA SAN JOSE,-37.38936310,-68.92117280
FARMACIA SAN JOSE,-37.38933470,-68.92109640
FARMACIA SAN PABLO,-38.93985630,-67.98697870
FARMACIA SAN ROQUE,-38.67857430,-68.21386320
FARMACIA SANTA CRUZ,-38.96033970,-68.23503330
FARMACIA SANTA JULIA,-39.95047510,-71.07528530
FARMACIA SENILLOSA,-39.01062430,-68.42715210
FARMACIA SERATTI,-38.93770670,-67.99174770
FARMACIA SILVIA,-38.93764720,-69.23167430
FARMACIA SILVIA,-38.93528650,-69.22919730
FARMACIA SOCIAL I.M.P.S. OESTE,-38.94696370,-68.10669270
FARMACIA SOCIAL LA ESTRELLA,-38.72582800,-68.15410920
FARMACIA SOCIAL LA ESTRELLA,-38.82438720,-68.07049970
FARMACIA SOL,-38.96235760,-68.07221470
FARMACIA SUR,-40.04828710,-70.07544650
FARMACIA SURY,-38.95175500,-68.05769700
FARMACIA SUYAI,-38.93575960,-67.99661130
FARMACIA TARICCO,-38.93130220,-67.98783980
FARMACIA TELLECHEA,-40.81028040,-65.08958420
FARMACIA TRAFUL,-38.92932700,-69.23041690
FARMACIA Y PERFUMERIA MENGELLE,-38.92716760,-67.99771150
FARMASALUD,-38.87967320,-71.18720830
FARMASUR,-38.82111090,-68.13586760
FASHION BELEN,-38.93726000,-69.22873220
FASHION CITY,-38.82869240,-68.13422000
FASHION LOVER,-38.97822920,-67.82582660
FAST FOOD MAR,-40.81017650,-65.08846420
FAST FOOD MAR,-40.80706770,-65.08060930
FELIZA,-38.95833070,-68.05732290
FELIZA,-38.93956000,-67.99483200
FEMME BOUTIQUE,-38.93840700,-68.00025000
FEMS,-40.15804080,-71.35358320
FEN MAMELL,-38.94233600,-69.22878210
FENIX COMUNICACIONES,-37.38003240,-70.27108970
FERIA AMERICANA,-38.83057570,-68.14135100
FERIA AMERICANA KOESSLER,-40.15384370,-71.34089010
FERMAT,-38.97019570,-68.07329830
FERR - PLAT'S,-38.95763340,-68.23799810
FERRACIOLI DEPORTES,-38.95825320,-68.05601000
FERRACIOLI DEPORTES,-38.95810700,-68.05643800
FERRACIOLI DEPORTES,-38.95825200,-68.05629130
FERRACIOLI DEPORTES,-38.95840640,-68.06014200
FERRACIOLI DEPORTES,-38.94606230,-68.07439290
FERRACIOLI DEPORTES,-38.95979840,-68.04243180
FERRACIOLI DEPORTES,-38.95712860,-68.05796930
FERRACIOLI DEPORTES,-38.95957760,-68.09260390
FERRACIOLI DEPORTES,-38.95957760,-68.09260390
FERRACIOLI DEPORTES,-38.94212150,-68.11494950
FERREORO,-38.95354550,-67.91773440
Ferreteria Abraham,-38.93763240,-68.08751610
FERRETERIA ALTOS DEL SUR,-38.93955280,-69.20876560
FERRETERIA ANDINA,-38.95039940,-68.08987830
FERRETERIA AVENIDA,-38.82509520,-68.13858450
FERRETERIA AVENIDA,-38.95083290,-68.22638800
FERRETERIA BELGRANO,-37.39433640,-68.92547820
FERRETERIA BLAS,-38.82911540,-68.13286040
FERRETERIA BRABERO,-38.95667310,-68.04657790
FERRETERIA CENTENARIO,-38.81769920,-68.14809460
FERRETERIA COMODORO,-38.83578490,-68.14013130
FERRETERIA CORRALON LOS ALBAÑILES,-38.93559960,-68.11697940
FERRETERIA DEL CENTRO,-38.93266300,-69.22976900
FERRETERIA DEL PUEBLO,-38.72351670,-68.15249800
FERRETERIA DEL TRABAJADOR,-38.95046100,-68.10911940
FERRETERIA DEL TRABAJADOR,-38.94292400,-68.11006710
FERRETERIA DEL VALLE,-38.93712000,-68.11802900
Ferreteria Don Diego,-38.95683410,-68.23074320
FERRETERIA EL GALLEGO,-38.93775520,-69.22945880
FERRETERIA EL INSTALADOR,-38.90006710,-70.07385530
FERRETERIA EL MANZANO,-38.68181590,-68.21583370
FERRETERIA EL OBRERO,-38.94174830,-68.13273580
FERRETERIA EL OBRERO,-38.93445910,-68.08225110
FERRETERIA EL PEHUEN,-38.93594330,-69.22533950
FERRETERIA EL TATA,-38.96048730,-68.24094860
FERRETERIA ELIAS,-38.93701640,-69.22888350
FERRETERIA ESMERALDA,-38.92612660,-67.99065850
FERRETERIA ESMERALDA,-38.92612430,-67.99071080
FERRETERIA EVITA,-38.93930880,-69.23574860
FERRETERIA FAVA 555,-38.96903520,-68.06710230
FERRETERIA FULL SERVICE,-38.96482130,-68.06056320
FERRETERIA GARRIDO`S,-38.97989420,-67.82024750
FERRETERIA LA 15,-38.94047280,-68.11953800
FERRETERIA LA CENTRAL,-38.95735690,-68.05848600
FERRETERIA LA COLONIA,-38.82386670,-68.13578210
FERRETERIA LA PLAZA,-38.82386030,-68.14787700
FERRETERIA LO DEL PELA,-38.95305510,-68.05366230
FERRETERIA LO DEL TUBA,-38.93400160,-69.25287860
FERRETERIA LOS MERCANTILES,-38.92704220,-68.07984250
FERRETERIA MAIA,-38.83686130,-68.14522770
FERRETERIA MAPU,-38.91292630,-67.97329830
FERRETERIA MEISEL,-38.92039980,-67.99739010
FERRETERIA PETROLERA INDUSTRIAL,-38.94835620,-68.22815940
FERRETERIA PLATINO,-38.96058370,-68.24649860
FERRETERIA SALTA,-38.95374200,-68.06644600
FERRETERÍA SALTA,-38.95167840,-68.05918880
FERRETERIA SAN FRANCISCO,-38.63345060,-68.30185570
FERRETERIA SAN MARTIN,-40.04828710,-70.07544650
FERRETERIA SAN MARTIN,-38.95489360,-68.06466720
FERRETERIA SANCHEZ,-39.95137720,-71.07596970
FERRETERIA SIGLO 21,-38.95907950,-68.07993210
FERRETERIA SIGLO XX,-38.82543260,-68.14863720
FERRETERIA SUR,-39.01151260,-68.42804890
FERRETERIA T21,-38.95406870,-68.12300740
FERRETERIA TRONADOR,-38.93953260,-68.00786230
FERRETERIA URUG,-38.95053280,-68.12160220
FERRETERIA VALENTINA,-38.96796260,-68.11839430
FERRETERIA VIP,-38.95974400,-68.06710460
Ferreteria y Pintureria TITAN,-38.95110130,-68.22632550
FERRETERIA Y SERVICIOS S&C,-38.89145460,-70.07281730
FERRETERIA YAPEYU,-37.38055970,-70.27041090
FERRETEROS,-38.95619500,-68.24247390
FERRO NORTE,-38.92176400,-67.98685130
FERROGAS ,-38.96484040,-68.05963430
FERROMA,-40.15255180,-71.35008360
FERROMANIA,-38.96255450,-68.07910290
FG ACCESORIOS,-38.97938420,-67.82422880
FIAMBRERIA LA CALANDRIA,-38.95167840,-68.05918880
FIAMBRERIA LA FAMILIA,-38.81862280,-68.14922800
Fiambreria Lucy,-38.83217580,-68.13857810
FIAMBRERIA SASHA,-38.82695530,-68.13991470
FIAMBRERIA SUYAI,-38.95167840,-68.05918880
FIAMBRISIMA,-38.95622800,-68.07045820
FIAMBRISIMA,-38.94292900,-68.04573900
FIAT NEUQUEN REPUESTOS,-38.95910270,-68.05435550
FIBRA,-39.09499590,-67.08648590
FIESTISSIMA,-40.15947640,-71.35456610
FILTROS DEL REY,-38.95684210,-68.23627640
FINAL FANTASY,-38.97830050,-67.82996790
FIORELLA Y GISELLA,-38.35449240,-68.78687400
FITTONIA - ALMACEN DE BEBIDAS,-38.93808230,-67.98969340
Flash Cell,-38.93511340,-68.23329650
FLIPPER,-38.93746120,-68.00839650
FLIPPER ,-38.93207950,-68.00849130
FLIPPER ,-38.95326400,-68.05882500
FLIPPER,-38.94606230,-68.07439290
FLIPPER,-38.95240700,-68.05812520
FLIPPER,-38.94153700,-68.06558370
FLIPPER,-38.93207950,-68.00849130
FLOPY REGALOS,-38.95845600,-68.05976000
FLOPY REGALOS,-38.95845600,-68.05976000
FLOR DE AMANCAY,-39.01632940,-68.42322740
FLORERIA DEL CENTRO,-38.93999370,-69.23138930
FLORERIA DEL CENTRO,-38.93549960,-69.23061160
FLORERIA EL VALLE,-38.93959030,-67.99047970
FLORERIA FLOR & CO,-38.94925000,-68.05494800
FLORERIA INAUN,-38.96107180,-68.05093170
FLORERIA LUIS-ANA,-37.64376170,-70.58152500
FLORERIA NORALI,-38.94925000,-68.05494800
FLORERIA SAN MIGUEL,-38.94000110,-67.99361230
FLORERIA Y REGALERIA INAUN,-38.95377520,-68.06255770
FLORES SAN MIGUEL,-38.94000110,-67.99361230
FLOW ANCHO SHOWROOM,-38.76243210,-70.03691610
FLOYD ECO LIMPIEZA,-40.15376100,-71.34974800
FLOYD ECO-LIMPIEZA,-40.15377100,-71.34981300
FLUIDOS PATAGONIA,-38.94835620,-68.22815940
FLUIDOS PATAGONIA,-38.93994390,-67.99853600
FLY SHOP E INDUMENTARIA MORENA,-38.82296920,-68.13820920
FOALS,-38.95519750,-68.06689820
FONTINA,-38.82775200,-68.14429320
FONTINA II,-38.82883940,-68.13307480
FORRAJERIA CHUBUTIN,-38.96710970,-68.05081080
FORRAJERIA DEL OESTE,-38.94305770,-69.23795580
FORRAJERIA G Y G,-38.95167840,-68.05918880
FORRAJERIA GATICA,-38.97019570,-68.07329830
FORRAJERIA GATICA,-38.96871500,-68.07088580
FORRAJERIA MANUEL,-38.83230070,-68.14885030
FORRAJERIA PAMPA ,-38.93127410,-69.22692650
FORRAJERIA POPI,-38.96232500,-68.07971490
FORRAJERIA SANTA CRUZ,-38.96025120,-68.23903650
FORRAJERIA Y SEMILLERIA NEHUEN,-38.96875920,-68.06454080
FORRAJES CIPOLLETTI,-38.93437540,-67.99061510
FOTO CLICK,-38.95734700,-68.06609390
FOTO FILM,-40.15601530,-71.34863580
FOTO NAHUEL,-40.15673340,-71.34997430
FOTOCLUB,-38.95167840,-68.05918880
FOTOS DEL VALLE,-38.95425760,-68.22608790
FRAGANCIAS,-38.93860750,-67.99744410
Frambuesa y Chocolate,-38.95140500,-68.22784930
FRANCHESCA,-39.94955130,-71.07440100
FRANCHESCA,-40.15386670,-71.34345110
FRANGIA,-38.90424940,-70.06386450
FRANSSINA,-38.97753490,-67.83001990
FRANZ Y PEPPONE,-38.95055360,-68.09540990
FRANZ Y PEPPONE,-38.95039090,-68.06220200
FRANZ Y PEPPONE BROWN,-38.95038940,-68.06223970
FRANZONI SEGUROS,-38.94915190,-68.06105330
FRATELINO BEBE,-38.93762970,-67.99212340
FRIGORIFICO DE CARNES,-38.95778540,-68.04030330
FRIOTEKA,-38.95069020,-68.08787270
FROZEN MARKET,-40.15383400,-71.34333460
FULANAS,-38.93608820,-69.23052770
FULANITAS,-38.93947340,-67.98974590
FULL COLOR,-38.82832540,-68.13383550
FUSIONE,-38.94674490,-68.01509480
G & M MOTOS,-38.95669690,-68.22722600
G Y C SPORT,-38.93844600,-68.00013790
G Y C SPORT,-38.93844600,-68.00013790
G Y C SPORT,-38.95476200,-67.92068800
GABRY,-38.82910600,-68.13913070
GAGLIANO VIAJES,-38.95074040,-68.04489310
GALA,-38.82818850,-68.06461290
GALILEO,-40.15547680,-71.34892710
GALILEO LIBRERÍA Y JUGUETERÍA,-38.94440760,-68.23209120
GANESHA,-38.84163930,-68.12920950
GANESHA unisex,-38.93288160,-69.22133530
GARABATOS,-38.95410210,-67.92922990
GARDENIA,-38.97775400,-67.82838120
GAROTO,-38.95761270,-68.06507120
GAROTO INDUMENTARIA,-38.95761270,-68.06507120
GARRIDO MOTOS,-38.95221500,-68.22948270
GARRIDO MOTOS,-38.95089640,-68.06192210
GASOLEROS,-38.93889700,-67.99798900
GASOLEROS,-38.95167840,-68.05918880
GATICA PET SHOP,-38.97019570,-68.07329830
GATICA PET SHOP,-38.97424360,-68.07312740
GATTI ELECTRONICA ,-38.95187440,-68.07509380
GATTI ELECTRONICA,-38.95186920,-68.07497510
GEMAS,-38.83120150,-68.13675370
GEMAS,-38.95736990,-68.05894090
GEMP SRL,-38.94188400,-67.99350700
GEN MAR,-38.95054580,-68.09719830
GENARO PIZZA,-40.15201680,-71.35093800
GENERACION 2.0,-39.94924570,-71.07102970
GENESIS,-40.80949310,-65.08633220
GENESIS,-38.87986540,-71.18296820
GENESIS & EXODO,-38.97734100,-67.82854560
GENOPTIC,-38.82782690,-68.12640260
GEORADIAL NEUMATICOS,-38.93598050,-68.00086270
GERARDINO PIZZAS Y BODEGON,-40.15203730,-71.35125470
GERVASINI NEUMATICOS,-38.95981920,-68.05456270
GEZIRA,-38.94177550,-68.10811510
GEZIRA,-38.95957760,-68.09260390
GH ALARMAS,-38.95167840,-68.05918880
GIAN LUCA SPORT,-38.93905800,-67.98901200
GIANI,-40.81082830,-65.09433030
GIFT STORE 365,-40.15643270,-71.34904030
GIMNASIO CLUB CIPOLLETTI,-38.93833760,-68.00192710
GINESY,-38.95475250,-68.09111420
GIRASOL,-38.93306490,-69.22420420
GIRASOL,-38.93705190,-69.22880570
GIRASOL,-38.82062510,-68.14493360
GIRASOL  ZAPATERIA,-38.95957760,-68.09260390
GIRASOL ZAPATERIA,-38.95167840,-68.05918880
GIRASOL ZAPATERIA,-38.95823300,-68.06087690
GIRASOL ZAPATERIA,-38.95776600,-68.05879300
GIRO DIDACTICO,-40.15754660,-71.35067040
GIRO DIDACTICO,-38.93804760,-68.00123730
GISBERT REPUESTOS,-40.15413170,-71.34166960
GISBERT REPUESTOS,-38.95615360,-68.06948460
GISBERT REPUESTOS,-39.02949500,-67.58718650
GISBERT REPUESTOS,-41.13347220,-71.31027780
GJ Caza y Pesca,-39.02929890,-67.57655430
GLEB,-40.15443200,-71.35712150
GLUGLU,-38.93934900,-67.99768700
GNC,-38.95135340,-68.11739600
GOLFO BALLENAS,-40.81063080,-65.09022990
GOMERIA EL MAPUCHE,-38.82953460,-68.13082900
GOMERIA MYB,-38.81431150,-68.15337760
GOMERIA PATO NEGRO,-38.94543730,-68.22578460
GRAFFITI,-40.15246380,-71.35017510
GRAN PIE,-38.97720200,-67.83006320
GRAND PROSALUD,-38.93023370,-67.99067150
GRANDIET ,-38.93263850,-69.22385390
GRANJA DEL ALTO,-38.95087870,-68.05733530
GRANJA VASCA,-38.95477500,-68.07953570
GREENWICH,-38.93587960,-69.23088860
GRIMOLDI ,-38.95957760,-68.09260390
GRISINO,-38.94177550,-68.10811510
GRISINO,-38.94077180,-68.05401800
GRISINO,-38.95957760,-68.09260390
GRISINO,-38.95844870,-68.05522680
GRISINO,-38.95957760,-68.09260390
GRISINO,-38.94177550,-68.10811510
GROCERY STORE,-38.95488390,-68.06719680
GRUPO TREFFEN,-38.95863100,-68.03443620
G-STORE IP,-38.93416950,-69.23022910
GUAPALETAS,-38.94177550,-68.10811510
GUAPAS,-38.94816580,-68.22779840
GUEST VIAJES,-38.95272520,-68.06503920
GUEST VIAJES,-38.95272600,-68.06500500
Gugu Gaga NQN,-38.95849400,-68.05751590
GUILLE CEL,-38.94077180,-68.05401800
GUILLE CEL,-38.95167840,-68.05918880
GUILLE CEL,-40.17070410,-71.49523720
GULLIVER´S,-38.97775400,-67.82838120
GUSTY,-38.95728960,-68.05701590
GUSTY,-38.95759290,-68.05673600
H' ANNA,-38.97806160,-67.82523160
H' ANNA,-39.02787090,-67.57998270
HABIA UNA VEZ,-38.95852900,-68.23790200
HARAPOS,-38.92387730,-67.99216840
HAS HIERROS,-38.95494660,-68.06196080
HAVANNA,-38.95833340,-68.05955630
HAVANNA,-38.94729020,-68.07470870
HAVANNA,-38.93948080,-67.99512100
HAVANNA,-40.15872020,-71.35641950
HAVANNA ,-38.93958630,-67.99514280
HAVANNA,-40.15864480,-71.35676030
HEIDY,-38.82691520,-68.06592870
HERA STORE,-39.09402730,-67.08535910
HERBALIFE NEUQUEN (DISTRIBUIDOR INDEP.),-38.96964820,-68.05389670
HERCULES,-38.93395240,-69.22724510
HEREDEROS,-38.93857070,-67.99418240
HERENCIA MARTINEZ,-40.15872020,-71.35641950
HERENCIA SUREÑA,-40.81067250,-65.09030670
HERRAFER,-38.93954600,-67.99913590
HERRAJES CADI,-38.95498200,-68.07032300
HERRAJES NEUQUEN,-38.93507640,-68.24240920
HG RODADOS,-40.15584630,-71.34755350
HIDROALLEN,-38.97957940,-67.83138840
HIERROMET,-37.39399480,-68.92708490
HIGHSTTYLE,-38.94545300,-68.06961880
HOJALATERIA DEL SUR,-38.95508330,-68.07891080
HORMIX SRL,-38.95402280,-68.07621310
HOSTERIA ANLU,-37.37738030,-70.27327920
HOSTERIA ANLU,-37.37750120,-70.27305680
HOTEL ACANTILADO,-40.80933740,-65.09423620
HOTEL INTERMONTI,-40.15841920,-71.35151450
HOTEL KETTE,-40.80737060,-65.08453780
HOTEL PILMAYQUEN,-40.80933160,-65.08708740
HOTEL RIMINI,-40.80018900,-65.08078310
HOTEL RIVIERA,-40.81261240,-65.09021850
HOTEL TUNQUELEY,-40.15571800,-71.35031170
HUELLAS,-40.15703430,-71.34825830
HUELLAS,-40.15703430,-71.34825830
